video_id,video_title,author,comment_text
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jimmys Jamin,I&#39;d say leave that weapon right where they are lol 😆
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Seda Dabakan,Whf 🤦🏼‍♀️
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",GrandaddyDice,Who is she? Lol
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Peter Vang,She needs to drop some money on getting cable for the TV
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Kyle Bunting,This is so disturbing
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",TruthHurts21,Absolute garbage. Souless peeps
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",8cho Sports,"This is an audio voice over for a video, but why isn&#39;t this considered perverted or abusive towards children? If it was man doing it, it sure as well would be reported and removed from the internet"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",A A,Don&#39;t objectify women. Wait till they do it themselves.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",TyCoon 21,😏😏👀👀
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",M S,Classy
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Lil Judah,Sick
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Brown Brians Jeep,I would hit
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Darrell Watkins,Drop it on my face
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Makeveli Customs,The Cringe is unreal 😐
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Douglas Blowe,And that&#39;s one damn deadly weapon brother
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Tony Viola,I like moms weapon.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",B S,Disgusting
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Kevante Reese,&quot;I hate thinking that these the future mommas of our children&quot;<br><br>Andre 3000
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Nogoofy TV,Disgusting 🤮
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Nogoofy TV,Sick  😷
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Kemet Kulture Tarot,Our generation of parenting starts 😂😂😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Tyler gnosis,Hard to believe she&#39;s a single mother
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",michael vasquez,Bone!!!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",lily belle,"Awe, come on guys. This was funny."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Cadillac 214,Wtf I hope this is a voice app
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Big Sly,Niccceeeee!!!!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Charlie Bates,REALLY!!?? ... C&#39;mon America you can be better than this!!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Alejandro Cervantes,No respect I would take her weapon once and give it back to her
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Isht Lutz,After seeing this I went into the kitchen &amp; told my mom to put her hands up &amp; drop her weapon…… and it didn’t go down like this AT ALL.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Peter Dragon,These need to probably come to an end. They’ve run their course
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Daniel Gallardo,"When you fake a video to pretend a kid is filming, maybe adjust the height of your cam to the height a kid would be holding it"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Yakal Anderson,Good luck in highschool buddy. Your friends going to be coming at her with the quickness.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",JerseySluggá,❤️...🙏🏾
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Hector MMA,Dam girl
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Darrick Jennings,I hope her and the kids ain’t playing that kind of games that’s why all these kids are internally destroyed
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Sean,Wtf🤨
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Pop Off,By the thigh tattoo you should know what type of timing she on
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Matt Davis,Which club she dance at ?lol seriously tho?
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Buzz J,What an example
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Theeyo Dallas,Hope that wasn’t his mom…
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jackson 1060,Love it... yum!!!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jaime Ares,Everybody&#39;s commenting about how this woman has no respect .. geez no oen says anything like gah damn she&#39;s fine and all that .
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",YUNG Rilla,🤤🤤🤤🤤🤤
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Bringer OFpain,So weird
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",alcapi robi,Ol stankin A$$. Probably wearing a tampon.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",A P,This comment section gives me hope 🙌
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Player 1,?
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Britishshort Hair     STORM        RAW DIET,just a  tatted 304!   nothing to see here
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Kami Kaseiken,So they all got the same kid
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Anthony Sims,Wtf is wrong with people?
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Ben Smith,I guess I can see why she’s a mom…
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Papa Hill,How about you fix that tv instead recording..
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",LaMar Curington,Love when women use their weapons on my soul pole women are beautiful
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",BaKC PaKC ZO,Damn white girl !
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",well shit,i keep disliking videos like this why do they keep showing up? bc youtube has an agenda
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",BlackNegroJitsu,😂😂😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Toon Lad,On my face!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",theTruthLife&Way,"I can confirm that the child&#39;s voice is in other short Vids, this will be the new &quot;Oh no, Oh no, Oh No No No No&quot;"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",K1980 Pray for the world,Useless
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",K1980 Pray for the world,Pathetic
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jim Seaman,So many pearl clutching incel crybabies! 🤣
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",theTruthLife&Way,"Just like the TV, there&#39;s no signal going to her brain"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Walt Palacios,I got a weapon
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",EDC CZ P-10 S,Dad is probably nowhere to be found because men don&#39;t usually wife thots
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",King Romeo,"Damn...mom loaded...,,,😂😂😂😂"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Delta Dawn,I hope this isn’t real.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Bplusinengrish,My defense is up and I&#39;m using harden.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Àlberto. III Martinez,😜😜😜😜😜😜😜😜😜😜😜😜😜
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Der Alterego,"Comments on a joke like this are sometimes to serious. Anyway cool joke. <a href=""http://www.youtube.com/results?search_query=%23deralterego"">#deralterego</a>"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Carlos Alberto,Never date a single mother
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Larry Powell,She is built like a good shaped black girl
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Dragons Tooth,Glad i had a real mom as a kid and not one of these skanks.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Walter Reed Jr,Seen that coming a mile a way
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Ernest Walker,Mom is so Fine and gorgeous
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",DENNIS ADOMAKO,Why you&#39;re so thirsty
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",LIONELLE MURRY,"Some of you people do realize that that is not her kid talking to her, actually it may come as a surprise to some of you that nobody is talking to her because it&#39;s a voice over Tik-Tok challenge"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",ryan donahue,Pow pow. 😆
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Made of Stars Music,She made him do this... not cool mom
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Human Evolution,That&#39;s how he&#39;s going to get many siblings.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Roland Bordelon,😂😂😂😂😂😂😂😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Stephen Bieber,I could be a stepdad
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",4'NEM,🤢🤮
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jamal Collins,Ya mama can get it
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",lobopumpchainsavage,Thanks kid this is gonna save somebodies marriage😭
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Feeling Alive All Over Again,What kind of mom dresses like that? Looks more like a 14 year old
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Sabby 623,Even the TV can’t believe she did that it says no signal!!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jay T,Preposterous no morals no respect no ethics... all for likes and laughs on social media
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Angus McAWESOME,"Mame, I&#39;m gonna need to see a permit for that."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Terry Simmons TV,"NEW <a href=""http://www.youtube.com/results?search_query=%23shorts"">#shorts</a> Video!!  <a href=""https://youtube.com/shorts/pjZEDZHEimQ?feature=share"">https://youtube.com/shorts/pjZEDZHEimQ?feature=share</a>"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Vcalv,The fuck
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",itsampofcourse,"I see why she had kids because I wouldn&#39;t have pulled out either, cuz"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Judah 242,Single mom&#39;s. 🤦🏾‍♂️🤷🏾‍♂️🙅🏾‍♀️✌🏾
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Robert S,Funny
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Bounty125th,So does this mean we&#39;re still on for Chuckee Cheese...Call me Boo...
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",OP Bobby Johnson,The father paying child support knows that&#39;s her weapon
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Kaloberawww,What’s her @
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Honorable Mentionz,Wow
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jamal Rowe,Smh this generation is totally screwed
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",KaylaLove,"Remember kids, you&#39;re not a modern women unless you ruin your kids for attention on the internet..."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Steve Eagle Feather 🦅,"Hey Mom, I could give you the validation your seeking, but NO that&#39;s just wasted energy sent in a undeserving direction, have some respect for your kids please."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Flee_x3,Moms nowadays 14 15 nowadays tbh 😂 🤦🏽‍♂️
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jasmine Brown,"&quot;For God so loved the world that He gave His only begotten Son, that whosoever believeth in Him should not perish, but have everlasting life.&quot; &quot;Repent and be baptized in the name of Jesus for the remission of your sins, and you shall receive the GIFT 🎁 of the Holy Spirit.&quot; This world has no meaning without Christ."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Valerie Chelate,Classy🤦‍♀️
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Sweet as Taboo,"Yea mom way to show your son, soon to be a man how disrespect women by disrespecting yourself in front of your son. Shame on you."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Mars Co-op,Mom can get it! 😎👑💰💯🔥🍾💪🏿👌🏿
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Junk Yard Dog,😂😂😂😂😂😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Mike,Old guys: &quot;They got this audio from one of them there ticktacktoe videos or whatever them sumbitches call that malarkey.&quot;
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",TheLionofGreenTown,That&#39;s so eeuuwe
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Sylvester Stevenson,Nice weapon
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jessy Avila,Garbage 🗑
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Inka Amazon,I think my weapon is broke 💔😕it only made me a single mother 🥳🤣🤭
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jamal McCann,Dad&#39;s response how you think you got here boy.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Trey,I need the @
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jayy Childish,Corny but effective 😂👀
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",RealLadi 228,More a target than a weapon....🤣
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Isaac Benavente Santifer,"This why we have single moms, thots"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Roger Ironhide,😳
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Beyan Duygou,Her weapon ain’t that deadly she still got no signal on the cable though😂😭😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Dante Sparda,On camera: Eeeew Mooooom!<br>Off camera: Oh momma.....
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",SpiritualWarrior,"Imagine this being the mother of your child, good luck 😂😂😂"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",slab busterRTR,U know what a tornado and marriage have in common??????? In the begining there&#39;s alot of sucking and blowing and after its over your house is gone !!!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",P. Parker,And I bet she is a single Mom as well.  Where&#39;s Thanos when you need him....smh.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Buddy Raw,It&#39;s a stink bomb
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",2.0,What goes on behind those doors when the camera isn’t on? She doing that to her son that can talk and walk ….is she touching the one in the crib to? This is what they mean by cradle robbing?? 🤣🤣🤣🤣🤣
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",casey tebo,Freaking weird man.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",FreedomDealer,God damn it...<br>The fall of our society captured on video by a little child.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Eddie,yea thats just straight up wrong and nasty
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",jh h - ( Jiynks ),"Holy shyt, she&#39;s gorgeous"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",NinerGang702,"That&#39;s not a good look. If my wife did that with my son I&#39;d be livid. <a href=""http://www.youtube.com/results?search_query=%23trashy"">#trashy</a>"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Kory Manuel,Nice buns hun
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Mom Tingz,And he better keep his friends away when he’s older 🤦🏽‍♀️
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Avery Haughwout,I’d still hit tho
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!","Payne, Inc.",Need them snowbunny cakes for the holidays 😇
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Chicken Panda,Hey she just did what he asked
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",ordered More,That is weird disgusting and disturbing
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Mister 205,This $#!+ weird af....not cool or funny....sad world we live in smh...
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",ken jackson,😜😜😜🙌🏿
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Trey Gloks,Yessuh 😂😂😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Julian Martinez,Da fuq?
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",MacDamitMan559,And they wonder y I one night them and not wife them
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Ankita Joshi,What is happening in this tik tok world
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Books Onomy,"Not a good look. Smh. 🤦🏾‍♂️<br><a href=""http://www.youtube.com/results?search_query=%23whoraisedyou"">#whoraisedyou</a>"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Subzero,Im calling DYFS
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Trajan Nerva,I like a woman who knows how to take direction without any arguments.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Eric Gilliam,304 Mom
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jasmine Brown,That&#39;s not ok
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Blackflag,The thottery
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Randolph Cirilo,What else can you expect from that garden tool?!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Alien_hunter20,Hopefully mom makes good tips working the pole to pay for therapy.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",martin ellen,classy
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Tyrone biggums,Women complain men ain&#39;t shit but then wanna raise a young man like this lmfao 😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Phenom Rogue1,Damn
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Hass A,😂😂😂 this is very 2021
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Gipper Kay Devane,Oh boy these children are going to go far. More than likely future welfare collectors
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Mike Stepan,This is wrong
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Malcolm McNab,"Ooohh Nah child, that thang a weapon fr 🥴😂😂😂🥴"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Justin Karte,That&#39;s fuckin creepy.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Kyle Madison,"Oh my god, I can’t believe he was recording when he caught this!  You almost couldn’t have scripted a cringier scene. Lol."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",allen0088,Yeah i want help her weapon but them tattoos eww
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Marc Mona,Trying to act black 😂😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Keith Jordan,These would be really 🔥 🔥 IF one of these women actually had a fake weapon in hand &amp; still dropped that thang down low.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Named Cool,Wow..how trashy
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Mr Dunne Poetry #RealLifeTVUK,Lord have mercy 🙏🏻
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",GutPunch,This is horrible
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Ronnie Williz,Is she Spanish or white ?
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Aaaayyyeeeee,Bet money when his mom gets stuck….😂😂😂😂💀💀💀💀
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Dj187,And yet I get banned 3 times for speaking my mind but this shit can be on here
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Dj187,Sick and perverted.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jacob Canaday,The kid voice is obviously audio from something else but this is disgusting
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Loop 12 LIVE,lol
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Teal X,Did she take a dump!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",John Sacrimoni,Repulsive!!! 🤢🤢🤢
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",star fire,This is....disturbing
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",_imsoofficial_,Killing em wit it huh 😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Billy Madison,Someone should tell her……
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Douglas Newson,White people corny
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Brandon Dedmon,Love it
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Antron Fowlkes,Mom thick!
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",RejectedSpiritX,"Good going, mother. When your son begins sexually objectifying women, refer to this video as to why. <br>Seriously, my daughter would never do this. Even my rebellious older ones."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Sinister1986,"Dam, that&#39;s someone mom?"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Donomen Rising,HELLLLLLLL NAH 🤣😂🤣😂🤣😂🤣😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Young Rade,Fuck y&#39;all. I love it
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Shamal Collins,Lol
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Bill Lombard,"Non believers ask how this country is going down the tubes , here’s is some of the evidence"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",AWThePrezident,"The more I see these types of videos, the more I wish Thanos and the Infinity Stones were real."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Gucci Gooden,Lol now drop your weapon on me
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Tiffany Sanderson,😂😂😂😂😂😂😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Aniket Jadhav,Bring back Thanos
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",David Clements,I think this is terrible... hold on gonna watch it a few more time to be sure
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Lofi PositividaD,Her son tall af for a 6 yo
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Bad Luck Chuck,Trash
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Tyler Holt,i watched mom drop the weapon about ten times
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",timhoward5,<b>This is disgusting!!!</b>
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Steve Horton,"If i had a kid with this girl who was even with someone that posted some shit like this, her and I gonna have to have a talk"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Stephen Gregory,This is fake... I&#39;ve seen the same audio on another clip with the same actions
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",OFCLTrapStar,This is definitely Tik tok it’s a voice over fools! So on another note “GEEESSHHH MOM” 😍
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Antonio Keller,Well we kno now if a home invasion happen how moms saving the family
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Car Ramrod82,Eww mom<br>Watches again
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Andromeda 0707,Stop objectifying yourselves
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Said&Done,Terrible
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Mike G,People just crave attention. That’s what I’ve learned from the internet
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",VARSTE,"The worst thing is, it&#39;s probably scripted"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",alvester duncan,A lethal weapon
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",alvester duncan,Sorry kid but that&#39;s a real weapon you will understand one day gotta love at least I do great work mom
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Troy Holcombe,😍😍😍
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",common sense,Hopefully that&#39;s not your son. Cringy
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Camilo Bayona Manosca,"&quot; son I know you need a step dad, that&#39;s why I came here&quot;"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",D Baynard,HAHAHAHA
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Tony Smith,"I notice when a female of color show her self on a short clip there’s always something negative said but when it a white girl it’s like wow, give me a break if they look good don’t care if they black or white both still have a cat so what’s the problem it’s your choice true a nuff but less be real nothing but entertaining that all"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jason Jennings,Disgusting.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Joel Williams,"Well that boy needs to learn, even if it&#39;s from his mom, that&#39;s all females weapon. Hope he remembers his  lesson learned!"
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Niall John,Da fuc
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",enrico charles,Buss
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!","Dirty Red Kennels, LLC",Hey mom drop it on me
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jason,I would hit it
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Mike King,Trash
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Mít kliku,Trassssh this whole vibe screams skank
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Kelcey ChevyWay Smith,Hey mom I have to pat you down 😝🤘
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",{𝔃𝓮𝓻𝟎__𝓖𝓻𝓪𝓿𝓲𝓽𝓮𝓪},She does have some dangerous weapons. 🤔
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Adventures and vids,Joke is dumb. She&#39;s fine as hell
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",J P,Every comment in here is pathetic.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",🗽Hvrlem Jvmvicvn👑,Drop yuh weapon on me then I&#39;m leaving 😉
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Marquez Robinson,😂😂😂😂😂
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Isiah Curry,She can show her son that<br>But TV has no signal
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Inky,This is trashy af ugh
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Eric Souza,"The amount of neocons and boomers on this video that don&#39;t realize a grown person is filming, the audio is a clip, and this was a skit are idiots. You make yourselves look worse than this mother with a dumper does."
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Martial Mushi,I used to think I had lame parents growing up because they would set boundries and stuff.<br><br>Now I couldn&#39;t be more grateful.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Zack Letz,Anybody with some since knows damn well the voice and height don&#39;t add up thats a guy people its a voice meme
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",THIS IS #MAGA COUNTRY,Become a Psychiatrist like Dr. Crane.<br>You&#39;ll retire early.
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",j smooth,Worst people on earth are single mothers
Eswv15DvRWU,"Hey Mom, Drop Your Weapon!!",Jon Dough,"Fun Fact: 92k views and over 2.3k comments For good or for bad these women, that a lot of ppl are being &quot;Holier than thou&quot; about, are laughing their asses to the bank. Keep up the good work ladies.<br>Have a nice day 😈"
